FID,nomeTesto,versionID,datasetIni,datasetFin,legDataAbr,legSpecRif,legLink,legGU_Link,localID,namespace,ID_Evento,ID_EventoS,nomeLingua,nomeStatus,nomeOrigin,nomePronun,nomeFonte,nomeScript,tipoZona,tipoZonaSp,designIniz,designFine,dominioAmb,nomeAutCom,nomeAutRuo,legNome,legNomeBre,legData,legDataTip,legNumID,legDocUff,legDataApp,legLivello,legGU_ID,legGU_ISSN,legGU_ISBN
248,Puglia,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
249,Sardegna,34,26/04/2021,10/05/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79997,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02505/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
250,Sicilia,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
251,Toscana,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
252,Umbria,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
253,Valle d'Aosta,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
254,Veneto,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
255,Sardegna,35,03/05/2021,16/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80173,https://www.gazzettaufficiale.it/eli/id/2021/04/30/21A02665/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620000000000,16/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 30/04/2021,1619740800000,creation,unpopulated,unknown,1620000000000,regionale,103 30/04/2021,unpopulated,unpopulated
256,Valle d'Aosta,35,03/05/2021,17/05/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80174,https://www.gazzettaufficiale.it/eli/id/2021/04/30/21A02666/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620000000000,17/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 30/04/2021,1619740800000,creation,unpopulated,unknown,1620000000000,regionale,103 30/04/2021,unpopulated,unpopulated
257,Basilicata,36,10/05/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80266,https://www.gazzettaufficiale.it/eli/id/2021/05/08/21A02832/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620604800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 07/05/2021,1620345600000,creation,unpopulated,unknown,1620604800000,regionale,109 08/05/2021,unpopulated,unpopulated
258,Calabria,36,10/05/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80266,https://www.gazzettaufficiale.it/eli/id/2021/05/08/21A02832/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620604800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 07/05/2021,1620345600000,creation,unpopulated,unknown,1620604800000,regionale,109 08/05/2021,unpopulated,unpopulated
259,Puglia,36,10/05/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80266,https://www.gazzettaufficiale.it/eli/id/2021/05/08/21A02832/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620604800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 07/05/2021,1620345600000,creation,unpopulated,unknown,1620604800000,regionale,109 08/05/2021,unpopulated,unpopulated
260,Sicilia,36,10/05/2021,24/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80264,https://www.gazzettaufficiale.it/eli/id/2021/05/08/21A02830/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620604800000,24/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 07/05/2021,1620345600000,creation,unpopulated,unknown,1620604800000,regionale,109 08/05/2021,unpopulated,unpopulated
261,Valle d'Aosta,36,10/05/2021,24/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80265,https://www.gazzettaufficiale.it/eli/id/2021/05/08/21A02831/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1620604800000,24/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 07/05/2021,1620345600000,creation,unpopulated,unknown,1620604800000,regionale,109 08/05/2021,unpopulated,unpopulated
262,Sardegna,37,17/05/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80405,https://www.gazzettaufficiale.it/eli/id/2021/05/14/21A03042/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1621209600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 14/05/2021,1620950400000,creation,unpopulated,unknown,1621209600000,regionale,114 14/05/2021,unpopulated,unpopulated
263,Sicilia,37,17/05/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80405,https://www.gazzettaufficiale.it/eli/id/2021/05/14/21A03042/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1621209600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 14/05/2021,1620950400000,creation,unpopulated,unknown,1621209600000,regionale,114 14/05/2021,unpopulated,unpopulated
264,Valle d'Aosta,38,24/05/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80558,https://www.gazzettaufficiale.it/eli/id/2021/05/22/21A03226/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1621814400000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 21/05/2021,1621555200000,creation,unpopulated,unknown,1621814400000,regionale,121 22/05/2021,unpopulated,unpopulated
265,Friuli Venezia Giulia,39,31/05/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80720,https://www.gazzettaufficiale.it/eli/id/2021/05/29/21A03392/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1622419200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 28/05/2021,1622160000000,creation,unpopulated,unknown,1622419200000,regionale,127 29/05/2021,unpopulated,unpopulated
266,Molise,39,31/05/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80720,https://www.gazzettaufficiale.it/eli/id/2021/05/29/21A03392/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1622419200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 28/05/2021,1622160000000,creation,unpopulated,unknown,1622419200000,regionale,127 29/05/2021,unpopulated,unpopulated
267,Sardegna,39,31/05/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80720,https://www.gazzettaufficiale.it/eli/id/2021/05/29/21A03392/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1622419200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 28/05/2021,1622160000000,creation,unpopulated,unknown,1622419200000,regionale,127 29/05/2021,unpopulated,unpopulated
268,Abruzzo,40,07/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80870,https://www.gazzettaufficiale.it/eli/id/2021/06/05/21A03453/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623024000000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 04/06/2021,1622764800000,creation,unpopulated,unknown,1623024000000,regionale,133 05/06/2021,unpopulated,unpopulated
269,Liguria,40,07/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80870,https://www.gazzettaufficiale.it/eli/id/2021/06/05/21A03453/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623024000000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 04/06/2021,1622764800000,creation,unpopulated,unknown,1623024000000,regionale,133 05/06/2021,unpopulated,unpopulated
270,Umbria,40,07/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80870,https://www.gazzettaufficiale.it/eli/id/2021/06/05/21A03453/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623024000000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 04/06/2021,1622764800000,creation,unpopulated,unknown,1623024000000,regionale,133 05/06/2021,unpopulated,unpopulated
271,Veneto,40,07/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80870,https://www.gazzettaufficiale.it/eli/id/2021/06/05/21A03453/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623024000000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 04/06/2021,1622764800000,creation,unpopulated,unknown,1623024000000,regionale,133 05/06/2021,unpopulated,unpopulated
272,Emilia-Romagna,41,14/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623628800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 11/06/2021,1623369600000,creation,unpopulated,unknown,1623628800000,regionale,139 12/06/2021,unpopulated,unpopulated
273,Lazio,41,14/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623628800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 11/06/2021,1623369600000,creation,unpopulated,unknown,1623628800000,regionale,139 12/06/2021,unpopulated,unpopulated
274,Lombardia,41,14/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623628800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 11/06/2021,1623369600000,creation,unpopulated,unknown,1623628800000,regionale,139 12/06/2021,unpopulated,unpopulated
275,Piemonte,41,14/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623628800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 11/06/2021,1623369600000,creation,unpopulated,unknown,1623628800000,regionale,139 12/06/2021,unpopulated,unpopulated
276,Provincia autonoma Trento,41,14/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623628800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 11/06/2021,1623369600000,creation,unpopulated,unknown,1623628800000,provinciale,139 12/06/2021,unpopulated,unpopulated
277,Puglia,41,14/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1623628800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 11/06/2021,1623369600000,creation,unpopulated,unknown,1623628800000,regionale,139 12/06/2021,unpopulated,unpopulated
278,Campania,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,regionale,145 19/06/2021,unpopulated,unpopulated
279,Marche,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,regionale,145 19/06/2021,unpopulated,unpopulated
280,Provincia autonoma Bolzano,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,provinciale,145 19/06/2021,unpopulated,unpopulated
281,Toscana,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,regionale,145 19/06/2021,unpopulated,unpopulated
282,Basilicata,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,regionale,145 19/06/2021,unpopulated,unpopulated
283,Calabria,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,regionale,145 19/06/2021,unpopulated,unpopulated
284,Sicilia,42,21/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624233600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 18/06/2021,1623974400000,creation,unpopulated,unknown,1624233600000,regionale,145 19/06/2021,unpopulated,unpopulated
285,Valle d'Aosta,43,28/06/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81314,https://www.gazzettaufficiale.it/eli/id/2021/06/26/21A03927/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1624838400000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 25/06/2021,1624579200000,creation,unpopulated,unknown,1624838400000,regionale,151 26/06/2021,unpopulated,unpopulated
