somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta,siglaRegione
2,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_570326_C.R. RESID. MONTEPULCIANO BRA_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,570326_C.R. RESID. MONTEPULCIANO BRA,60-69,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_570488_PICCOLA CASA DIVINA PROVV BRA_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,570488_PICCOLA CASA DIVINA PROVV BRA,60-69,PIE
5,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670125_RSA ANNI AZZURRI SANTENA_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670125_RSA ANNI AZZURRI SANTENA,60-69,PIE
2,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670523_RSA CASA ANZIANO ORNAVASSO_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670523_RSA CASA ANZIANO ORNAVASSO,60-69,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670535_C.R. SOGGIORNO DELL'IMMACOLATA_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670535_C.R. SOGGIORNO DELL'IMMACOLATA,60-69,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670613_CR MADRE TERESA FRASCARO_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670613_CR MADRE TERESA FRASCARO,60-69,PIE
7,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670632_CR MADRE TERESA QUARGNENTO_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670632_CR MADRE TERESA QUARGNENTO,60-69,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670703_RSA LA PINETA TORINO_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670703_RSA LA PINETA TORINO,60-69,PIE
4,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670793_CASA DI RIPOSO VILLA MARIA_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670793_CASA DI RIPOSO VILLA MARIA,60-69,PIE
2,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670829_RSA VILLA PRESBITERO VOGOGNA_60-69,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670829_RSA VILLA PRESBITERO VOGOGNA,60-69,PIE
2,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,70-79,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,70-79,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,70-79,PIE
5,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,70-79,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_010904_AOU SAN LUIGI GONZAGA_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,010904_AOU SAN LUIGI GONZAGA,70-79,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_570326_C.R. RESID. MONTEPULCIANO BRA_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,570326_C.R. RESID. MONTEPULCIANO BRA,70-79,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670632_CR MADRE TERESA QUARGNENTO_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670632_CR MADRE TERESA QUARGNENTO,70-79,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670703_RSA LA PINETA TORINO_70-79,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670703_RSA LA PINETA TORINO,70-79,PIE
3,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670632_CR MADRE TERESA QUARGNENTO_80-89,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670632_CR MADRE TERESA QUARGNENTO,80-89,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670703_RSA LA PINETA TORINO_80-89,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670703_RSA LA PINETA TORINO,80-89,PIE
1,Piemonte,TML_CAT_OSS,05/01/2021_PF/BT_PIE_670703_RSA LA PINETA TORINO_90+,1 - Operatori Sanitari e Sociosanitari,01,2021-01-05,PF/BT,670703_RSA LA PINETA TORINO,90+,PIE
1,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_16-19,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,16-19,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000256_P.V.O. DI VERBANIA ASL VCO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000256_P.V.O. DI VERBANIA ASL VCO,20-29,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000371_CV COVID ALESSANDRIA,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000574_OSP. SAN LORENZO CARMAGNOLA_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000574_OSP. SAN LORENZO CARMAGNOLA,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010007_OSPEDALE MARTINI TORINO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010007_OSPEDALE MARTINI TORINO,20-29,PIE
6,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,20-29,PIE
6,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010010 00_OSPEDALE OFTALMICO TORINO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010010 00_OSPEDALE OFTALMICO TORINO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010011_CENTRO VACC S G BOSCO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010011_CENTRO VACC S G BOSCO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010017 00_OSPEDALE DI CHIVASSO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010017 00_OSPEDALE DI CHIVASSO,20-29,PIE
1,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,20-29,PIE
2,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,20-29,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,20-29,PIE
5,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,20-29,PIE
2,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,20-29,PIE
5,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,20-29,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,20-29,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010032_PRESIDIO OSPEDALIERO PONDERANO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010032_PRESIDIO OSPEDALIERO PONDERANO,20-29,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010079 01_OSPEDALE DEGLI INFERMI RIVOLI_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010079 01_OSPEDALE DEGLI INFERMI RIVOLI,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010126 01_OSPEDALE DI SAVIGLIANO_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010126 01_OSPEDALE DI SAVIGLIANO,20-29,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010206_VERCELLI_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010206_VERCELLI,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010905_CENTRO VACCINALE AOU NOVARA_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010905_CENTRO VACCINALE AOU NOVARA,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010906_CENTRO VACCINALE S. CROCE CN_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010906_CENTRO VACCINALE S. CROCE CN,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010908_MEDICO COMPETENTE NOVARA SUD_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010908_MEDICO COMPETENTE NOVARA SUD,20-29,PIE
5,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010909_CENTRO VACC CITTÀ DELLA SALUTE_20-29,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010909_CENTRO VACC CITTÀ DELLA SALUTE,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000371_CV COVID ALESSANDRIA,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,30-39,PIE
7,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010010 00_OSPEDALE OFTALMICO TORINO_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010010 00_OSPEDALE OFTALMICO TORINO,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010019 01_OSPEDALE DI CIRIE'_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010019 01_OSPEDALE DI CIRIE',30-39,PIE
4,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010019 01_OSPEDALE DI CIRIE'_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010019 01_OSPEDALE DI CIRIE',30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,30-39,PIE
8,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,30-39,PIE
2,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,30-39,PIE
1,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,30-39,PIE
3,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010032_PRESIDIO OSPEDALIERO PONDERANO_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010032_PRESIDIO OSPEDALIERO PONDERANO,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010079 01_OSPEDALE DEGLI INFERMI RIVOLI_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010079 01_OSPEDALE DEGLI INFERMI RIVOLI,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010124 01_OSPEDALE DI MONDOVI'_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010124 01_OSPEDALE DI MONDOVI',30-39,PIE
8,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010206_VERCELLI_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010206_VERCELLI,30-39,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010208_MEDICO COMPETENTE NOVARA NORD_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010208_MEDICO COMPETENTE NOVARA NORD,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010904_AOU SAN LUIGI GONZAGA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010904_AOU SAN LUIGI GONZAGA,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010905_CENTRO VACCINALE AOU NOVARA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010905_CENTRO VACCINALE AOU NOVARA,30-39,PIE
3,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010906_CENTRO VACCINALE S. CROCE CN_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010906_CENTRO VACCINALE S. CROCE CN,30-39,PIE
3,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010907_CENTRO VACC. AOU ALESSANDRIA_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010907_CENTRO VACC. AOU ALESSANDRIA,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010908_MEDICO COMPETENTE NOVARA SUD_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010908_MEDICO COMPETENTE NOVARA SUD,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010909_CENTRO VACC CITTÀ DELLA SALUTE_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010909_CENTRO VACC CITTÀ DELLA SALUTE,30-39,PIE
2,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_500108_CASA CURA S. ANNA CASALE M.TO_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,500108_CASA CURA S. ANNA CASALE M.TO,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_50010901_CLINICA EPOREDIESE_30-39,2 - Personale non Sanitario,01,2021-01-05,PF/BT,50010901_CLINICA EPOREDIESE,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000129_CASA DELLA SALUTE DI CHIERI_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000129_CASA DELLA SALUTE DI CHIERI,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000256_P.V.O. DI VERBANIA ASL VCO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000256_P.V.O. DI VERBANIA ASL VCO,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000266_CENTRO VACCINALE ASL CN1_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000266_CENTRO VACCINALE ASL CN1,40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000371_CV COVID ALESSANDRIA,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010003_OSPEDALE MARIA VITTORIA TORINO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010003_OSPEDALE MARIA VITTORIA TORINO,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010007_OSPEDALE MARTINI TORINO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010007_OSPEDALE MARTINI TORINO,40-49,PIE
9,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,40-49,PIE
6,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010010 00_OSPEDALE OFTALMICO TORINO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010010 00_OSPEDALE OFTALMICO TORINO,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010017 00_OSPEDALE DI CHIVASSO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010017 00_OSPEDALE DI CHIVASSO,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010019 01_OSPEDALE DI CIRIE'_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010019 01_OSPEDALE DI CIRIE',40-49,PIE
7,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,40-49,PIE
15,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,40-49,PIE
13,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,40-49,PIE
1,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,40-49,PIE
11,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,40-49,PIE
3,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,40-49,PIE
6,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010079 01_OSPEDALE DEGLI INFERMI RIVOLI_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010079 01_OSPEDALE DEGLI INFERMI RIVOLI,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010124 01_OSPEDALE DI MONDOVI'_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010124 01_OSPEDALE DI MONDOVI',40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010126 01_OSPEDALE DI SAVIGLIANO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010126 01_OSPEDALE DI SAVIGLIANO,40-49,PIE
3,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010206_BORGOSESIA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010206_BORGOSESIA,40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010206_VERCELLI_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010206_VERCELLI,40-49,PIE
6,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010904_AOU SAN LUIGI GONZAGA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010904_AOU SAN LUIGI GONZAGA,40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010905_CENTRO VACCINALE AOU NOVARA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010905_CENTRO VACCINALE AOU NOVARA,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010906_CENTRO VACCINALE S. CROCE CN_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010906_CENTRO VACCINALE S. CROCE CN,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010907_CENTRO VACC. AOU ALESSANDRIA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010907_CENTRO VACC. AOU ALESSANDRIA,40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010908_MEDICO COMPETENTE NOVARA SUD_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010908_MEDICO COMPETENTE NOVARA SUD,40-49,PIE
10,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_010909_CENTRO VACC CITTÀ DELLA SALUTE_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,010909_CENTRO VACC CITTÀ DELLA SALUTE,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_500108_CASA CURA S. ANNA CASALE M.TO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,500108_CASA CURA S. ANNA CASALE M.TO,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_600123_CLINICA SALUS ALESSANDRIA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,600123_CLINICA SALUS ALESSANDRIA,40-49,PIE
1,Piemonte,TML_CAT_ALTRO,05/01/2021_PF/BT_PIE_670613_CR MADRE TERESA FRASCARO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,670613_CR MADRE TERESA FRASCARO,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_670613_CR MADRE TERESA FRASCARO_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,670613_CR MADRE TERESA FRASCARO,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_670829_RSA VILLA PRESBITERO VOGOGNA_40-49,2 - Personale non Sanitario,01,2021-01-05,PF/BT,670829_RSA VILLA PRESBITERO VOGOGNA,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000129_CASA DELLA SALUTE DI CHIERI_50-59,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000129_CASA DELLA SALUTE DI CHIERI,50-59,PIE
4,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000256_P.V.O. DI VERBANIA ASL VCO_50-59,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000256_P.V.O. DI VERBANIA ASL VCO,50-59,PIE
11,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_50-59,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000371_CV COVID ALESSANDRIA,50-59,PIE
2,Piemonte,TML_CAT_PERSONALE,05/01/2021_PF/BT_PIE_000574_OSP. SAN LORENZO CARMAGNOLA_50-59,2 - Personale non Sanitario,01,2021-01-05,PF/BT,000574_OSP. SAN LORENZO CARMAGNOLA,50-59,PIE
